INDEX_ID,A_MAX
마라27aa89ab,8
마라27aa89ba,64
마라27aa89bb,88
마라27aa90aa,37
마라27aa90ab,4
마라27aa90ba,0
마라27aa90bb,0
마라27aa91aa,0
마라27aa91ba,0
마라27ab76bb,1518
마라27ab77aa,2185
마라27ab77ab,2292
마라27ab77ba,5448
마라27ab77bb,4223
마라27ab78aa,333
마라27ab78ab,1424
마라27ab78ba,93
마라27ab78bb,13
마라27ab81ab,55
마라27ab81ba,24
마라27ab81bb,337
마라27ab82aa,71
마라27ab82ab,0
마라27ab82bb,167
마라27ab83aa,189
마라27ab83bb,0
마라27ab84aa,0
마라27ab84ab,0
마라27ab84ba,2
마라27ab84bb,3
마라27ab85aa,3
마라27ab85ab,60
마라27ab85ba,0
마라27ab85bb,41
마라27ab86aa,31
마라27ab86ab,26
마라27ab86ba,63
마라27ab86bb,87
마라27ab87aa,165
마라27ab87ab,35
마라27ab87ba,14
마라27ab87bb,17
마라27ab88aa,15
마라27ab88ab,0
마라27ab88ba,0
마라27ab88bb,0
마라27ab89aa,0
마라27ab89ab,8
마라27ab89ba,25
마라27ab89bb,86
마라27ab90aa,17
마라27ab90ab,10
마라27ab90ba,3
마라27ab90bb,0
마라27ab91aa,0
마라27ab91ab,0
마라27ab91ba,0
마라27ab91bb,0
마라27ba76bb,185
마라27ba77aa,1938
마라27ba77ab,1909
마라27ba77ba,3405
마라27ba77bb,5587
마라27ba78aa,2611
마라27ba78ab,1330
마라27ba78ba,642
마라27ba78bb,13
마라27ba79aa,0
마라27ba79ab,1
마라27ba79ba,0
마라27ba79bb,0
마라27ba80aa,0
마라27ba80ab,0
마라27ba80ba,0
마라27ba81ab,163
마라27ba81ba,0
마라27ba82aa,0
마라27ba82ab,2
마라27ba82ba,35
마라27ba82bb,2
마라27ba85aa,0
마라27ba85ab,0
마라27ba85ba,4
마라27ba85bb,0
마라27ba86aa,0
마라27ba86ab,4
마라27ba86ba,9
마라27ba86bb,27
마라27ba87aa,291
마라27ba87ab,53
마라27ba87ba,52
마라27ba87bb,347
마라27ba88aa,41
마라27ba88ab,15
마라27ba88ba,24
마라27ba88bb,161
마라27ba89aa,194
마라27ba89ab,30
마라27ba89ba,212
마라27ba89bb,250
마라27ba90aa,3
마라27ba90ab,64
마라27ba90ba,104
마라27ba90bb,0
마라27ba91aa,0
마라27ba91ab,0
마라27ba91ba,0
마라27ba91bb,0
마라27bb75bb,2
마라27bb76aa,2
마라27bb76bb,75
마라27bb77aa,2575
마라27bb77ab,3284
마라27bb77ba,1173
마라27bb77bb,1488
마라27bb78aa,219
마라27bb78ab,39
마라27bb78ba,63
마라27bb78bb,10
마라27bb79aa,10
마라27bb79ab,2
마라27bb79ba,14
마라27bb79bb,3
마라27bb80aa,0
마라27bb80ab,0
마라27bb80ba,6
마라27bb80bb,5
마라27bb81aa,62
마라27bb81ab,641
마라27bb81ba,10
마라27bb83ab,0
마라27bb83bb,1
마라27bb84aa,0
마라27bb85ab,0
마라27bb85ba,0
마라27bb86aa,0
마라27bb86ab,4
마라27bb86ba,0
마라27bb86bb,26
마라27bb87aa,28
마라27bb87ab,0
마라27bb87ba,0
마라27bb87bb,0
마라27bb88aa,0
마라27bb88ab,0
마라27bb88ba,2
마라27bb88bb,46
마라27bb89aa,319
마라27bb89ab,306
마라27bb89ba,0
마라27bb89bb,0
마라27bb90ab,0
마라27bb90ba,1
마라27bb90bb,28
마라27bb91aa,6
마라27bb91ab,3
마라27bb91ba,0
마라27bb91bb,1
마라27bb92ab,0
마라27bb92ba,0
마라28aa75bb,0
마라28aa76aa,1
마라28aa76bb,16
마라28aa77aa,380
마라28aa77ab,1850
마라28aa77ba,345
마라28aa77bb,95
마라28aa78aa,14
마라28aa78ab,12
마라28aa78ba,234
마라28aa78bb,118
마라28aa79aa,68
마라28aa79ab,33
마라28aa79ba,20
마라28aa79bb,0
마라28aa80aa,0
마라28aa80ab,0
마라28aa80ba,43
마라28aa80bb,523
마라28aa81aa,1916
마라28aa81ab,191
마라28aa81ba,17
마라28aa81bb,29
마라28aa82aa,13
마라28aa82ab,28
마라28aa82ba,41
마라28aa82bb,0
마라28aa83aa,0
마라28aa83ab,0
마라28aa83ba,6
마라28aa83bb,3
마라28aa84ab,0
마라28aa84ba,3
마라28aa84bb,11
마라28aa85ba,0
마라28aa85bb,0
마라28aa86aa,147
마라28aa86ab,83
마라28aa86ba,22
마라28aa86bb,546
마라28aa87aa,160
마라28aa87ab,0
마라28aa87ba,32
마라28aa87bb,0
마라28aa88ba,0
마라28aa88bb,0
마라28aa89aa,3
마라28aa89ab,16
마라28aa89ba,1
마라28aa89bb,0
마라28aa90aa,0
마라28aa90ab,0
마라28aa90ba,0
마라28aa90bb,50
마라28aa91aa,10
마라28aa91ab,32
마라28aa91ba,16
마라28aa91bb,0
마라28aa92aa,0
마라28ab76aa,0
마라28ab76ab,1
마라28ab76bb,6
마라28ab77aa,187
마라28ab77ab,588
마라28ab77ba,1669
마라28ab77bb,475
마라28ab78aa,20
마라28ab78ab,1
마라28ab78ba,31
마라28ab78bb,96
마라28ab79aa,161
마라28ab79ab,0
마라28ab79ba,3
마라28ab79bb,0
마라28ab80aa,1
마라28ab80ab,0
마라28ab80bb,28
마라28ab81aa,555
마라28ab81ab,36
마라28ab81ba,13
마라28ab81bb,7
마라28ab82aa,5
마라28ab82ab,12
마라28ab82ba,67
마라28ab82bb,4
마라28ab83aa,22
마라28ab83ab,4
마라28ab83ba,9
마라28ab83bb,6
마라28ab84aa,0
마라28ab84ab,1
마라28ab84ba,31
마라28ab84bb,5
마라28ab85aa,0
마라28ab85ab,0
마라28ab85ba,0
마라28ab85bb,0
마라28ab86aa,209
마라28ab86ab,133
마라28ab86ba,2
마라28ab86bb,0
마라28ab87aa,3
마라28ab87ab,0
마라28ab87ba,0
마라28ab87bb,0
마라28ab88aa,0
마라28ab88ab,0
마라28ab88ba,0
마라28ab88bb,0
마라28ab89aa,0
마라28ab89ab,7
마라28ab89ba,0
마라28ab89bb,0
마라28ab90aa,0
마라28ab90ab,2
마라28ab90ba,0
마라28ab90bb,0
마라28ab91aa,0
마라28ab91ab,18
마라28ab91ba,29
마라28ab91bb,34
마라28ab92aa,10
마라28ab92ba,3
마라28ab92bb,11
마라28ba75aa,0
마라28ba76bb,0
마라28ba77aa,29
마라28ba77ab,656
마라28ba77ba,2238
마라28ba77bb,1607
마라28ba78aa,209
마라28ba78ab,39
마라28ba78ba,6
마라28ba78bb,715
마라28ba79aa,696
마라28ba79ab,9
마라28ba79ba,2
마라28ba79bb,13
마라28ba80aa,146
마라28ba80ab,1
마라28ba80ba,1
마라28ba80bb,10
마라28ba81aa,12
마라28ba81ab,0
마라28ba81ba,0
마라28ba81bb,0
마라28ba82aa,0
마라28ba82ab,0
마라28ba82ba,0
마라28ba82bb,0
마라28ba83aa,19
마라28ba83ab,61
마라28ba83ba,1
마라28ba83bb,0
마라28ba84aa,0
마라28ba84ab,8
마라28ba84ba,3
마라28ba84bb,4
마라28ba85aa,7
마라28ba85ab,11
마라28ba85bb,163
마라28ba86aa,122
마라28ba86ab,54
마라28ba86ba,14
마라28ba86bb,8
마라28ba87aa,20
마라28ba87ab,17
마라28ba87ba,1
마라28ba87bb,0
마라28ba88aa,0
마라28ba88ba,0
마라28ba88bb,1
마라28ba89aa,0
마라28ba89ab,44
마라28ba89ba,39
마라28ba89bb,8
마라28ba90aa,21
마라28ba90ab,21
마라28ba90ba,0
마라28ba90bb,0
마라28ba91aa,4
마라28ba91ab,18
마라28ba91ba,0
마라28ba91bb,49
마라28ba92aa,28
마라28ba92ab,0
마라28ba92ba,0
마라28ba92bb,0
마라28bb77ba,66
마라28bb77bb,75
마라28bb78aa,149
마라28bb78ab,127
마라28bb78ba,97
마라28bb78bb,255
마라28bb79aa,361
마라28bb79ab,190
마라28bb79ba,22
마라28bb79bb,15
마라28bb80aa,128
마라28bb80ab,4
마라28bb80ba,1
마라28bb80bb,263
마라28bb81aa,117
마라28bb81ab,0
마라28bb81ba,0
마라28bb82aa,0
마라28bb82ab,0
마라28bb82ba,2
마라28bb82bb,74
마라28bb83aa,32
마라28bb83ab,29
마라28bb83ba,0
마라28bb83bb,2
마라28bb84aa,3
마라28bb84ab,11
마라28bb84ba,16
마라28bb84bb,19
마라28bb85aa,10
마라28bb85ab,41
마라28bb85ba,6
마라28bb85bb,390
마라28bb86aa,124
마라28bb86ab,9
마라28bb86ba,0
마라28bb86bb,19
마라28bb87aa,98
마라28bb87ab,163
마라28bb87ba,210
마라28bb87bb,35
마라28bb88aa,14
마라28bb88ab,6
마라28bb88ba,0
마라28bb88bb,0
마라28bb89aa,0
마라28bb89ab,50
마라28bb89ba,33
마라28bb89bb,2
마라28bb90aa,9
마라28bb90ab,27
마라28bb90ba,0
마라28bb90bb,0
마라28bb91aa,0
마라28bb91ab,0
마라28bb91ba,4
마라28bb91bb,1
마라28bb92aa,107
마라28bb92ab,0
마라29aa77bb,10
마라29aa78aa,354
마라29aa78ab,159
마라29aa78ba,47
마라29aa78bb,123
마라29aa79aa,191
마라29aa79ab,313
마라29aa79ba,111
마라29aa79bb,1
마라29aa80aa,3
마라29aa80ba,0
마라29aa80bb,60
마라29aa81aa,14
마라29aa81ab,2
마라29aa81ba,15
마라29aa81bb,10
마라29aa82aa,7
마라29aa82ab,0
마라29aa82ba,57
마라29aa82bb,167
마라29aa83aa,63
마라29aa83ab,18
마라29aa83ba,6
마라29aa83bb,0
마라29aa84aa,0
마라29aa84ab,7
마라29aa84ba,8
마라29aa84bb,30
마라29aa85aa,20
마라29aa85ab,3
마라29aa85ba,0
마라29aa85bb,0
마라29aa86aa,11
마라29aa86ab,0
마라29aa86ba,0
마라29aa86bb,0
마라29aa87aa,0
마라29aa87ab,0
마라29aa87ba,17
마라29aa87bb,33
마라29aa88aa,128
마라29aa88ab,184
마라29aa88ba,64
마라29aa88bb,13
마라29aa89aa,3
마라29aa89ab,11
마라29aa89ba,13
마라29aa89bb,19
마라29aa90aa,1
마라29aa90ab,0
마라29aa90ba,0
마라29aa90bb,0
마라29aa91aa,3
마라29aa91ab,1
마라29aa91ba,0
마라29aa91bb,0
마라29aa92aa,10
마라29aa92ab,10
마라29ab78aa,183
마라29ab78ab,119
마라29ab78ba,51
마라29ab78bb,347
마라29ab79aa,376
마라29ab79ab,1392
마라29ab79ba,1050
마라29ab79bb,102
마라29ab80aa,211
마라29ab80ab,1298
마라29ab80ba,1183
마라29ab80bb,323
마라29ab81aa,211
마라29ab81ab,25
마라29ab81ba,4
마라29ab81bb,3
마라29ab82aa,4
마라29ab82ab,31
마라29ab82ba,22
마라29ab82bb,90
마라29ab83aa,206
마라29ab83ab,13
마라29ab83ba,0
마라29ab83bb,0
마라29ab84aa,0
마라29ab84ab,0
마라29ab84ba,0
마라29ab84bb,87
마라29ab85aa,9
마라29ab85ab,0
마라29ab85ba,3
마라29ab85bb,0
마라29ab86aa,5
마라29ab86ab,6
마라29ab86ba,146
마라29ab86bb,8
마라29ab87aa,0
마라29ab87ab,13
마라29ab87ba,179
마라29ab87bb,1
마라29ab88aa,1
마라29ab88ab,11
마라29ab88ba,42
마라29ab88bb,102
마라29ab89aa,153
마라29ab89ab,1
마라29ab89ba,0
마라29ab89bb,0
마라29ab90aa,0
마라29ab90ab,0
마라29ab90ba,0
마라29ab90bb,0
마라29ab91aa,5
마라29ab91ab,78
마라29ab91ba,27
마라29ab91bb,0
마라29ab92aa,6
마라29ba76ab,0
마라29ba78aa,6
마라29ba78ab,99
마라29ba78ba,115
마라29ba78bb,169
마라29ba79aa,86
마라29ba79ab,341
마라29ba79ba,335
마라29ba79bb,31
마라29ba80aa,73
마라29ba80ab,1290
마라29ba80ba,2549
마라29ba80bb,417
마라29ba81aa,145
마라29ba81ab,0
마라29ba81ba,2
마라29ba81bb,0
마라29ba82aa,0
마라29ba82ab,47
마라29ba82ba,31
마라29ba82bb,0
마라29ba83aa,122
마라29ba83ab,33
마라29ba83ba,1
마라29ba84aa,0
마라29ba84ab,0
마라29ba84ba,0
마라29ba84bb,3
마라29ba85aa,2
마라29ba85ab,5
마라29ba85ba,11
마라29ba85bb,44
마라29ba86aa,2
마라29ba86ab,6
마라29ba86ba,41
마라29ba86bb,0
마라29ba87aa,0
마라29ba87ab,0
마라29ba87ba,213
마라29ba87bb,24
마라29ba88aa,9
마라29ba88ab,0
마라29ba88ba,0
마라29ba88bb,7
마라29ba89aa,30
마라29ba89ab,0
마라29ba89ba,0
마라29ba89bb,7
마라29ba90aa,107
마라29ba90ab,0
마라29ba90ba,0
마라29ba90bb,0
마라29ba91aa,0
마라29ba91ab,9
마라29ba91ba,6
마라29ba91bb,0
마라29ba92ab,2
마라29bb76bb,25
마라29bb78ab,365
마라29bb78ba,751
마라29bb78bb,981
마라29bb79aa,335
마라29bb79ab,170
마라29bb79ba,172
마라29bb79bb,70
마라29bb80aa,474
마라29bb80ab,946
마라29bb80ba,824
마라29bb80bb,322
마라29bb81aa,0
마라29bb81ab,0
마라29bb81ba,4
마라29bb81bb,0
마라29bb82aa,0
마라29bb82ab,0
마라29bb82ba,0
마라29bb82bb,0
마라29bb83aa,0
마라29bb83ab,0
마라29bb83ba,2
마라29bb83bb,0
마라29bb84aa,0
마라29bb84ab,0
마라29bb84ba,0
마라29bb84bb,0
마라29bb85aa,2
마라29bb85ab,6
마라29bb85ba,30
마라29bb85bb,286
마라29bb86aa,26
마라29bb86ab,56
마라29bb86ba,48
마라29bb86bb,35
마라29bb87aa,1
마라29bb87ab,5
마라29bb87ba,118
마라29bb87bb,21
마라29bb88aa,68
마라29bb88ab,54
마라29bb88ba,19
마라29bb88bb,4
마라29bb89aa,12
마라29bb89ab,1
마라29bb89ba,12
마라29bb89bb,3
마라29bb90aa,170
마라29bb90ab,208
마라29bb90ba,21
마라29bb90bb,0
마라29bb91aa,0
마라29bb91ab,0
마라29bb91ba,0
마라29bb91bb,0
마라29bb92aa,0
마라29bb92ab,9
마라30aa78ab,3
마라30aa78ba,143
마라30aa78bb,776
마라30aa79aa,3342
마라30aa79ab,2584
마라30aa79ba,348
마라30aa79bb,127
마라30aa80aa,315
마라30aa80ab,5
마라30aa80ba,231
마라30aa80bb,18
마라30aa81aa,21
마라30aa81ab,25
마라30aa81ba,1
마라30aa81bb,1
마라30aa82aa,4
마라30aa82ab,0
마라30aa82ba,0
마라30aa82bb,0
마라30aa83aa,2
마라30aa83ab,1
마라30aa83ba,0
마라30aa83bb,4
마라30aa84aa,56
마라30aa84ab,3
마라30aa84ba,0
마라30aa84bb,5
마라30aa85aa,6
마라30aa85ab,5
마라30aa85ba,6
마라30aa85bb,108
마라30aa86aa,4
마라30aa86ab,110
마라30aa86ba,0
마라30aa86bb,0
마라30aa87aa,0
마라30aa87ab,35
마라30aa87ba,774
마라30aa87bb,232
마라30aa88aa,60
마라30aa88ab,42
마라30aa88ba,18
마라30aa89aa,0
마라30aa89ab,0
마라30aa89ba,0
마라30aa89bb,255
마라30aa90aa,39
마라30aa90ab,70
마라30aa90ba,42
마라30aa90bb,0
마라30aa91aa,0
마라30aa91ab,0
마라30aa91ba,0
마라30aa91bb,0
마라30aa92aa,0
마라30aa92ab,1
마라30aa92ba,15
마라30ab78ab,2
마라30ab78ba,59
마라30ab78bb,10
마라30ab79aa,101
마라30ab79ab,185
마라30ab79ba,45
마라30ab79bb,1515
마라30ab80aa,3153
마라30ab80ab,983
마라30ab80ba,2115
마라30ab80bb,378
마라30ab81aa,46
마라30ab81ab,9
마라30ab81ba,0
마라30ab81bb,0
마라30ab82aa,0
마라30ab82ab,8
마라30ab82ba,5
마라30ab82bb,26
마라30ab83aa,2
마라30ab83ab,3
마라30ab83ba,24
마라30ab83bb,17
마라30ab84aa,23
마라30ab84ab,1
마라30ab84ba,0
마라30ab84bb,0
마라30ab85aa,0
마라30ab85ab,0
마라30ab85ba,11
마라30ab85bb,12
마라30ab86aa,1
마라30ab86ab,2
마라30ab86ba,25
마라30ab86bb,0
마라30ab87aa,5
마라30ab87ab,92
마라30ab87ba,3
마라30ab87bb,0
마라30ab88aa,0
마라30ab88ab,0
마라30ab88ba,2
마라30ab88bb,0
마라30ab89aa,0
마라30ab89ab,0
마라30ab89ba,0
마라30ab89bb,15
마라30ab90aa,4
마라30ab90ab,18
마라30ab90ba,45
마라30ab90bb,0
마라30ab91aa,0
마라30ab91ab,0
마라30ab91ba,49
마라30ab91bb,3
마라30ab92aa,0
마라30ab92ab,310
마라30ab92ba,510
마라30ab92bb,3
마라30ba78ba,61
마라30ba79bb,10
마라30ba80aa,153
마라30ba80ab,376
마라30ba80ba,1707
마라30ba80bb,281
마라30ba81aa,5
마라30ba81ab,1
마라30ba81ba,0
마라30ba81bb,0
마라30ba82aa,1
마라30ba82ab,2
마라30ba82ba,25
마라30ba82bb,87
마라30ba83aa,3
마라30ba83ab,5
마라30ba83ba,44
마라30ba83bb,20
마라30ba84aa,1
마라30ba84ab,8
마라30ba84ba,9
마라30ba84bb,0
마라30ba85aa,4
마라30ba85ab,0
마라30ba85ba,33
마라30ba85bb,617
마라30ba86aa,191
마라30ba86ab,7
마라30ba86ba,279
마라30ba86bb,146
마라30ba87aa,2
마라30ba87ab,6
마라30ba87ba,1
마라30ba87bb,0
마라30ba88aa,0
마라30ba88ba,0
마라30ba88bb,0
마라30ba89ab,0
마라30ba89ba,0
마라30ba89bb,0
마라30ba90aa,16
마라30ba90ab,0
마라30ba90ba,11
마라30ba90bb,0
마라30ba91aa,0
마라30ba91ab,0
마라30ba91ba,25
마라30ba91bb,178
마라30ba92aa,204
마라30ba92ab,670
마라30ba92ba,49
마라30ba92bb,1
마라30bb78ab,4
마라30bb78ba,40
마라30bb79aa,4
마라30bb79bb,0
마라30bb80aa,4
마라30bb80ab,151
마라30bb80ba,1
마라30bb80bb,0
마라30bb81aa,31
마라30bb81ab,247
마라30bb81ba,116
마라30bb81bb,29
마라30bb82aa,14
마라30bb82ab,28
마라30bb82ba,17
마라30bb82bb,8
마라30bb83aa,5
마라30bb83ab,15
마라30bb83ba,52
마라30bb83bb,27
마라30bb84aa,7
마라30bb84ab,15
마라30bb84ba,54
마라30bb84bb,15
마라30bb85aa,185
마라30bb85ab,403
마라30bb85ba,319
마라30bb85bb,200
마라30bb86aa,260
마라30bb86ab,0
마라30bb86ba,1
마라30bb86bb,0
마라30bb87aa,1
마라30bb87ab,1
마라30bb87ba,4
마라30bb87bb,67
마라30bb88aa,0
마라30bb88ab,0
마라30bb88ba,5
마라30bb88bb,0
마라30bb89aa,0
마라30bb89ab,0
마라30bb89ba,0
마라30bb89bb,0
마라30bb90aa,9
마라30bb90ab,2
마라30bb90ba,26
마라30bb90bb,3
마라30bb91aa,3
마라30bb91ab,0
마라30bb91ba,0
마라30bb91bb,8
마라30bb92aa,356
마라30bb92ab,663
마라30bb92ba,7
마라30bb92bb,1
마라30bb93aa,0
마라30bb93ab,0
마라31aa78ba,5
마라31aa79bb,2
마라31aa80aa,72
마라31aa80ab,328
마라31aa80ba,2
마라31aa80bb,0
마라31aa81ab,7
마라31aa81ba,86
마라31aa81bb,515
마라31aa82aa,160
마라31aa82ab,21
마라31aa82ba,117
마라31aa82bb,2
마라31aa83aa,8
마라31aa83ab,9
마라31aa83ba,30
마라31aa83bb,8
마라31aa84aa,19
마라31aa84ab,50
마라31aa84ba,19
마라31aa84bb,27
마라31aa85aa,0
마라31aa85ab,98
마라31aa85ba,531
마라31aa85bb,35
마라31aa86aa,43
마라31aa86ab,2
마라31aa86ba,1
마라31aa86bb,4
마라31aa87aa,15
마라31aa87ab,16
마라31aa87ba,9
마라31aa87bb,9
마라31aa88aa,1
마라31aa88ab,0
마라31aa88ba,0
마라31aa88bb,2
마라31aa89aa,4
마라31aa89ab,0
마라31aa89ba,0
마라31aa89bb,4
마라31aa90aa,22
마라31aa90ab,3
마라31aa90ba,174
마라31aa90bb,94
마라31aa91aa,16
마라31aa91ab,10
마라31aa91ba,137
마라31aa91bb,3
마라31aa92aa,899
마라31aa92ab,74
마라31aa92ba,35
마라31aa92bb,3
마라31aa93aa,1
마라31aa93ab,0
마라31ab76ab,0
마라31ab77bb,1
마라31ab78aa,2
마라31ab78ab,3
마라31ab78ba,0
마라31ab79ab,5
마라31ab79ba,2
마라31ab79bb,21
마라31ab80aa,317
마라31ab80ab,135
마라31ab80ba,65
마라31ab81aa,12
마라31ab81ab,14
마라31ab81ba,9
마라31ab81bb,12
마라31ab82aa,41
마라31ab82ab,86
마라31ab82ba,402
마라31ab82bb,225
마라31ab83aa,1041
마라31ab83ab,9
마라31ab83ba,8
마라31ab83bb,1
마라31ab84aa,0
마라31ab84ab,6
마라31ab84ba,1
마라31ab84bb,8
마라31ab85aa,0
마라31ab85ab,39
마라31ab85ba,52
마라31ab85bb,41
마라31ab86aa,133
마라31ab86ab,270
마라31ab86ba,53
마라31ab86bb,9
마라31ab87aa,163
마라31ab87ab,326
마라31ab87ba,118
마라31ab87bb,47
마라31ab88aa,5
마라31ab88ab,0
마라31ab88ba,3
마라31ab88bb,89
마라31ab89aa,3
마라31ab89ab,12
마라31ab89ba,16
마라31ab89bb,0
마라31ab90aa,3
마라31ab90ab,4
마라31ab90ba,4
마라31ab90bb,81
마라31ab91aa,34
마라31ab91ab,23
마라31ab91ba,22
마라31ab91bb,33
마라31ab92aa,1339
마라31ab92ab,46
마라31ab92ba,20
마라31ab92bb,63
마라31ab93aa,1
마라31ab93ab,0
마라31ba74bb,0
마라31ba77bb,4
마라31ba78aa,2
마라31ba78ab,1
마라31ba78bb,0
마라31ba79aa,0
마라31ba79ab,0
마라31ba79ba,1
마라31ba79bb,74
마라31ba80aa,368
마라31ba80ab,467
마라31ba80ba,84
마라31ba80bb,2
마라31ba81ba,0
마라31ba81bb,16
마라31ba82aa,2
마라31ba82ab,14
마라31ba82ba,179
마라31ba82bb,176
마라31ba83aa,173
마라31ba83ab,13
마라31ba83ba,4
마라31ba83bb,42
마라31ba84aa,61
마라31ba84ab,32
마라31ba84ba,10
마라31ba84bb,41
마라31ba85aa,0
마라31ba85ab,55
마라31ba85ba,46
마라31ba85bb,43
마라31ba86aa,20
마라31ba86ab,7
마라31ba86ba,106
마라31ba86bb,19
마라31ba87aa,2658
마라31ba87ab,5534
마라31ba87ba,332
마라31ba87bb,54
마라31ba88aa,3
마라31ba88ab,12
마라31ba88ba,399
마라31ba88bb,579
마라31ba89aa,19
마라31ba89ab,29
마라31ba89ba,22
마라31ba89bb,0
마라31ba90aa,67
마라31ba90ab,117
마라31ba90ba,0
마라31ba90bb,0
마라31ba91aa,2
마라31ba91ab,6
마라31ba91ba,41
마라31ba91bb,150
마라31ba92aa,67
마라31ba92ab,19
마라31ba92ba,49
마라31ba92bb,110
마라31ba93aa,4
마라31bb74ab,0
마라31bb74ba,0
마라31bb76aa,2
마라31bb76ab,1
마라31bb78ab,0
마라31bb78ba,0
마라31bb78bb,2
마라31bb79aa,2
마라31bb79ab,5
마라31bb79ba,10
마라31bb79bb,62
마라31bb80aa,639
마라31bb80ab,814
마라31bb80ba,136
마라31bb80bb,1
마라31bb81aa,33
마라31bb81ba,0
마라31bb82ab,0
마라31bb82ba,0
마라31bb82bb,2
마라31bb83aa,7
마라31bb83ab,78
마라31bb83ba,138
마라31bb83bb,267
마라31bb84aa,353
마라31bb84ab,20
마라31bb84ba,370
마라31bb84bb,459
마라31bb85aa,0
마라31bb85ab,5
마라31bb85ba,45
마라31bb85bb,194
마라31bb86aa,29
마라31bb86ab,109
마라31bb86ba,48
마라31bb86bb,668
마라31bb87aa,3229
마라31bb87ab,3938
마라31bb87ba,371
마라31bb87bb,160
마라31bb88aa,12
마라31bb88ab,47
마라31bb88ba,233
마라31bb88bb,5
마라31bb89aa,34
마라31bb89ab,12
마라31bb89ba,63
마라31bb89bb,2
마라31bb90aa,111
마라31bb90ab,52
마라31bb90ba,1
마라31bb90bb,1
마라31bb91ab,0
마라31bb91ba,14
마라31bb91bb,1005
마라31bb92aa,151
마라31bb92ab,10
마라31bb92ba,3
마라31bb92bb,6
마라31bb93aa,0
마라32aa77aa,4
마라32aa77ab,20
마라32aa79ba,0
마라32aa79bb,3
마라32aa80aa,115
마라32aa80ab,125
마라32aa80ba,91
마라32aa80bb,45
마라32aa81aa,5
마라32aa82ab,0
마라32aa83ab,1
마라32aa83ba,1
마라32aa83bb,210
마라32aa84aa,896
마라32aa84ab,31
마라32aa84ba,91
마라32aa84bb,300
마라32aa85aa,17
마라32aa85ab,28
마라32aa85ba,280
마라32aa85bb,86
마라32aa86aa,91
마라32aa86ab,8
마라32aa86ba,61
마라32aa86bb,111
마라32aa87aa,1307
마라32aa87ab,344
마라32aa87ba,296
마라32aa87bb,239
마라32aa88aa,175
마라32aa88ab,119
마라32aa88ba,246
마라32aa88bb,19
마라32aa89aa,0
마라32aa89ab,3
마라32aa89ba,0
마라32aa89bb,0
마라32aa90aa,49
마라32aa90ab,11
마라32aa90ba,0
마라32aa90bb,0
마라32aa91aa,0
마라32aa91ab,0
마라32aa91ba,5
마라32aa91bb,652
마라32aa92aa,124
마라32aa92ab,8
마라32aa92ba,2
마라32aa92bb,3
마라32aa93aa,0
마라32ab75bb,20
마라32ab76aa,31
마라32ab76ab,159
마라32ab76ba,877
마라32ab76bb,1243
마라32ab77aa,108
마라32ab77ab,68
마라32ab77ba,293
마라32ab77bb,166
마라32ab78aa,9
마라32ab80aa,30
마라32ab80ab,0
마라32ab80ba,5
마라32ab80bb,3
마라32ab81aa,1
마라32ab81ab,10
마라32ab82ba,0
마라32ab84aa,0
마라32ab84ab,5
마라32ab84ba,86
마라32ab84bb,307
마라32ab85aa,108
마라32ab85ab,2366
마라32ab85ba,2827
마라32ab85bb,136
마라32ab86aa,134
마라32ab86ab,46
마라32ab86ba,758
마라32ab86bb,831
마라32ab87aa,92
마라32ab87ab,48
마라32ab87ba,3117
마라32ab87bb,448
마라32ab88aa,1290
마라32ab88ab,907
마라32ab88ba,87
마라32ab88bb,23
마라32ab89aa,0
마라32ab89ab,0
마라32ab89ba,0
마라32ab89bb,0
마라32ab90aa,47
마라32ab90ab,4
마라32ab90ba,0
마라32ab90bb,0
마라32ab91aa,0
마라32ab91ab,0
마라32ab91ba,0
마라32ab91bb,191
마라32ab92aa,172
마라32ab92ab,628
마라32ab92ba,129
마라32ab92bb,17
마라32ba74bb,11
마라32ba75aa,56
마라32ba75ab,99
마라32ba75ba,240
마라32ba75bb,225
마라32ba76aa,201
마라32ba76ab,178
마라32ba76ba,948
마라32ba76bb,647
마라32ba77aa,172
마라32ba77ab,33
마라32ba77ba,404
마라32ba77bb,16
마라32ba78aa,78
마라32ba78ab,172
마라32ba78ba,61
마라32ba78bb,611
마라32ba79aa,917
마라32ba79ab,579
마라32ba79ba,781
마라32ba79bb,246
마라32ba80aa,18
마라32ba80ab,7
마라32ba80ba,0
마라32ba80bb,6
마라32ba81aa,2
마라32ba81ab,2
마라32ba82ab,1
마라32ba82ba,3
마라32ba82bb,0
마라32ba83ab,0
마라32ba84ab,0
마라32ba84ba,1
마라32ba84bb,4
마라32ba85aa,9
마라32ba85ab,476
마라32ba85ba,727
마라32ba85bb,478
마라32ba86aa,112
마라32ba86ab,208
마라32ba86ba,2918
마라32ba86bb,606
마라32ba87aa,5
마라32ba87ab,32
마라32ba87ba,58
마라32ba87bb,1634
마라32ba88aa,2538
마라32ba88ab,1502
마라32ba88ba,67
마라32ba88bb,6
마라32ba89aa,0
마라32ba89ab,1
마라32ba89ba,33
마라32ba89bb,6
마라32ba90aa,0
마라32ba90ab,0
마라32ba90ba,0
마라32ba90bb,0
마라32ba91aa,0
마라32ba91ab,0
마라32ba91ba,0
마라32ba91bb,115
